x,y,z,wedge_x,wedge_y,wedge_z
-1.9538723559847349,-2.2720840472081565,0.08163866396324565,-0.2674982761581822,-0.3140081575398008,0.03897460134053902
-0.3062130723941275,2.4503298235727677,-0.8829914166379809,-0.05675016066915299,0.2797690630215638,-0.5216759855351352
0.9673132371586762,0.2546807819395044,0.023601785511327248,-1.3888701054082515,-0.38487589937068706,-0.008247798839328049
1.0741517740986732,0.11194928763584122,0.39184735882566873,-1.1512964864074928,-0.12629642617747722,0.4852611938089392
0.4636751489133438,-1.104264811343117,-0.596870593064294,-0.3800663325676188,0.864782677769309,-0.7553743694336263
2.2087404285941394,-1.3486438428683496,-0.8089128187429064,0.2377114859879153,-0.17892066901549847,-0.3734448204742998
-1.3666937532233943,-1.0827962813669405,0.9665828294914895,0.094007783082955,0.09255938559723377,0.5231762253704715
-0.24283043965374163,-1.8744964768611898,0.9939492476522604,0.006781019379349714,0.13439477600476457,0.8274094438656574
-2.841828861358428,-0.799069500044074,0.3059929940573683,-0.473420687558461,-0.1067191697454535,0.13542742572693237
1.7414550688791173,-0.7526542375938216,0.994696224125142,-0.024569543459023485,0.005834837544845036,0.23801007064272686
1.1718978917976202,-2.6687366097927394,0.40412433904168155,0.13528839578255336,-0.32665286308522273,0.12215189738121383
2.965662458718176,0.05103371956720947,0.2581624341831894,0.304988860980692,0.006868962367739166,0.09369290463083454
0.6587513690833855,-0.8232703761774169,-0.3252876386612548,-1.0741581603685222,1.307138268813236,-0.6072335690649885
2.3505306441839653,0.5035156542631161,0.9148226917254165,0.18634139088262525,0.079483940635282,0.5462988975586339
-0.36881639795720184,-2.8695093858408844,0.44983003885426287,-0.02582792369741338,-0.11743305733763504,0.06824205516573278
1.2906858309262386,2.5591203989303355,-0.49973838335867743,0.19530745198940386,0.40580024836109774,-0.2543989289842745
1.69319928286415,-1.9654420961606245,0.8043155021827071,0.2048267202809238,-0.24572842662185868,0.4517708045365981
-2.7322693649299508,-0.7283304781068384,0.5612037304144898,-0.4021270806286277,-0.08943634639712063,0.2908978262906904
-0.9166840714644371,2.838738556707108,-0.1831947233732602,-0.10843973336373561,0.4070542156749929,-0.03464823719770067
-1.3279189886364833,0.7010981458917477,-0.8669672732431432,0.42507942936966314,-0.24400995104356893,-0.8949932025775641
1.8190643999705967,0.32714014062209346,-0.9884184053578084,-0.12336115470158378,-0.0336443486532684,-0.9669156558476468
0.76555980304971,0.7586955674279026,-0.3867663050461376,-0.7936054547212966,-0.7778290705154,-0.486653550351803
-1.3889135141352793,-2.5500721066406653,0.42799361406694514,-0.15804574772919622,-0.2957944391751727,0.1675714513926936
-1.53248733037503,-2.0328099723817803,-0.8379492364253701,-0.15919165123917778,-0.20147813859654137,-0.41141853109776694
-0.8456100669558481,-0.7491498528755494,0.49256875212716084,0.7831522884253853,0.6634123468106352,0.5637952800226536
-0.9081737998798817,0.8141736353944607,0.6254004195883673,0.5493101812223895,-0.5187855197851328,0.6429364591191913
2.6594444240022237,-0.046626141541619315,0.751394606517128,0.4171012093959192,0.011852028091591346,0.4149896113652996
2.7374934586609827,-0.3312381092453901,0.6528808431182602,0.3012305592593745,-0.014624685276087422,0.2531210590398378
-0.39786303462020906,-0.9280654462424376,-0.1393206282120638,0.5570788796638387,1.2846124035203517,-0.19972890048386097
-0.6392157562982068,-0.8851653654826898,-0.4186231590750459,0.5776268910432809,0.8068921436214601,-0.4852941083769059
-0.37977753447705037,-0.9325151250731963,-0.1171351982119124,0.5750416918418803,1.3854868883918248,-0.17672045365260672
-0.9517044986761257,0.7982434182102992,-0.652427606763135,0.6164507546961191,-0.5061495536617313,-0.7077864808289971
1.7967069008634688,2.040456774243727,-0.6952651912019608,0.252610958679472,0.25355416570466377,-0.3526247898954705
-0.17824956343273085,-0.9843399723736587,-0.026416746545803452,0.28188278759526486,1.6237465198828507,-0.02184055687981829
-1.2585669335146183,-0.20221063959117944,0.688441111521596,0.6933638819426077,0.10954789659683004,0.6330467977553744
-0.7238176815856313,1.82006851419844,0.9991473790928143,0.013157117104674345,0.002908945005707384,0.6903677818502296
-1.6438364443068014,0.14668740718274723,0.9368872176274258,0.24457888733222538,-0.018364224965623344,0.6989469676021519
0.8238654961157055,-0.6860384157107189,-0.3728345713616713,-1.0371308697554389,0.9017735247087035,-0.5395708552624028
2.0881331968980317,-0.9185541425693612,-0.9596383618336894,0.21209189925186522,-0.08925246199265742,-0.8290051120986744
-0.6690869170434828,0.8319898092140435,0.3615664652917751,0.9996526007137165,-1.2820690244681379,0.6356190302998039
-2.672698094937133,-1.2891990209385569,0.25332637862940116,-0.3065092247171952,-0.15738367691987293,0.09230005657760464
-1.0380901637844777,2.140430570212384,0.9254454511747015,-0.10452409648511582,0.27098467999600206,0.6619125799345864
-2.357669512006864,-1.5871574609545431,0.5392824290448595,-0.34569188739240153,-0.2398210143303472,0.24440145901185137
-0.7870210315889061,1.2768842322650982,0.8659937326053987,0.18816948597722744,-0.3066825475476845,0.7306496149869229
-1.2425575215658828,1.0068195616383178,-0.9161921320555293,0.28521411363358823,-0.2474227923820561,-0.9266428856651445
0.8935924405768693,-0.7366530681404916,-0.5396130811147908,-1.0053785645471016,0.8972673168249807,-0.8988018184755786
0.21104312028330027,1.460336927297195,-0.8514152257474311,-0.04653731750240514,-0.48477327901964196,-0.7753091460461836
-0.7440193730181853,-0.7272600315083714,0.28143306054402994,0.6715570128254964,0.6568233162116254,0.25572399346880875
2.3941354207491146,1.3959678625395786,0.6363609025562449,0.36479910458401116,0.23664779018190327,0.32606429728779884
0.8502861600970074,-1.4875781349288484,0.9580621780125903,-0.11559196701873294,0.1567410707198313,0.8447698041508106
0.23153798434340883,-0.9752622885911976,-0.06881229818596213,-0.3510042110398348,1.5676156162823338,-0.14885190457819442
0.06675469381859399,0.9979284204668861,0.017812107788257116,-0.11537161249020901,-1.3485634854616881,-0.004486871553675857
1.4557560005133352,-1.428854219125826,0.9992070228225675,0.02750937453916522,-0.00484594199626194,0.4926722525696307
2.291272577073948,0.8834160958160064,-0.8901447287070283,0.25982490004882725,0.08898627383806544,-0.5689712647523694
-0.5596265943842278,0.9312962003654022,0.40685142414061365,0.6790419384688313,-1.115463993510073,0.6182050975264635
1.5037013715907763,2.0773283876796342,-0.8254662944921894,0.17183819820514173,0.22721036837430325,-0.38745754984447933
